video_id,comment_id,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
v1hWN0s,cBPt8Box5,4.0,1.0,1.0,0.0,,,meetings work lectures business perfect transcription language great translator nt,languages support translate multiple regional language dialects sprachen standard nt,
v9edfKB,cBQoUdsf-,4.0,0.0,1.0,0.0,,,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vhTHDT-,cBVuOXoM-,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cBXdyTLeJ,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vB3iY9I,cBis5i-Xz,5.0,0.0,0.0,0.0,,,,,
vQjtjf2,cBs-9uRca,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vKlzOiZ,cBxQShFuC,5.0,0.0,0.0,0.0,,,,,
vpOtjW1,cBzOUAa0R,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cC3f8XpI5,5.0,0.0,0.0,0.0,,,,,
vWN5LPe,cC66BHM2E,4.0,0.0,1.0,0.0,,,,xfaiyx translator smart offline super support helpful wäre languages czy,
v8TdcdK,cC75KAcqu,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
v8TdcdK,cC8w8wt2F,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCBO91GsV,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cCDabspAa,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCHniSA3p,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCHrLXQfy,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cCM4ZixXe,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cCMMtIXeZ,2.0,0.0,0.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,,,
vUt-uCX,cCNl1-jPg,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cCOjwHbbD,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCUUKIQWc,3.0,0.0,0.0,1.0,device buy great recorder cool love compact nice design battery,phone app battery device life buy longer design nt apps,,,app design device sleek compact interface easier version screen larger
v8TdcdK,cCWpCNk60,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCXKPYQP8,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cCYKiJE4H,2.0,0.0,0.0,0.0,,phone app battery device life buy longer design nt apps,,,
vb-WyHa,cCZ1muheM,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
vmCnKGQ,cCZmRO72g,1.0,0.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,,,
vB3iY9I,cCd1ecL1e,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCfwzOvcr,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cCgp3E-OK,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCnYu2Frw,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCsDnmJ2H,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,cCstSmyWN,4.0,0.0,1.0,0.0,,,,noisy environments noise voice recognition device audio recording mp make,
vKlzOiZ,cCw3iRur3,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCxaswGYY,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
vB3iY9I,cCxy0Kb7L,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cCyWiQZ29,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cD9qCc3iV,5.0,0.0,0.0,0.0,,,,,
vJUEX3u,cDFinvjHG,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
v8TdcdK,cDGq3mwks,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,meetings work lectures business perfect transcription language great translator nt,,
vKlzOiZ,cDHEjWLjG,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,cDJkVZ4IP,1.0,0.0,1.0,0.0,device buy great recorder cool love compact nice design battery,,,price buy work app features part kosztuje gdzie nt cost,
vhTHDT-,cDORhFNTf,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cDSshhePj,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cDZJjpStO,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cD_z25N2U,5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,cDhFDcPM-,1.0,0.0,1.0,0.0,device buy great recorder cool love compact nice design battery,,,noisy environments noise voice recognition device audio recording mp make,
v8TdcdK,cDmiV-m-e,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cDnTjp_xT,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vJUEX3u,cDoYm4wCK,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
v8TdcdK,cDst5d9LW,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,cDtns5V7Y,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vWN5LPe,cDwTR_DHh,2.0,0.0,1.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,,xfaiyx translator smart offline super support helpful wäre languages czy,
v3T6mPl,cDweMs6Or,2.0,0.0,0.0,0.0,,phone app battery device life buy longer design nt apps,,,
vB3iY9I,cDwrzOc4R,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cE17aUBkX,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cE1DFUkSv,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cE3Qyc4zF,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cEEy3u30P,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cEFmoNr3w,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cELo84c18,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cEMjTAhaK,5.0,0.0,0.0,0.0,,,,,
vQjtjf2,cEPAcqw83,2.0,0.0,0.0,0.0,,phone app battery device life buy longer design nt apps,,,
v8TdcdK,cESOrOL-N,5.0,0.0,0.0,0.0,,,,,
vr9Mebt,cEd_CWJIv,3.0,1.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,meetings work lectures business perfect transcription language great translator nt,,languages feature hope translation translator add great love make speed
vB3iY9I,cEgq-B_U3,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,cEk0lF6Pb,5.0,0.0,0.0,0.0,,,,,
v4g6avX,cEk24s5iS,1.0,0.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,,,
vWN5LPe,cEkmPOlWi,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cElB_GTx7,4.0,0.0,0.0,0.0,,,,,
v8TdcdK,cEo_8v7Lk,5.0,0.0,0.0,0.0,,,,,
viVgLsZ,cEsn7Kgv9,4.0,0.0,1.0,0.0,,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vUt-uCX,cEtvocN3e,5.0,0.0,0.0,0.0,,,,,
vQjtjf2,cEwPlQVq_,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cExIozcQg,5.0,0.0,0.0,0.0,,,,,
vr9Mebt,cEzSn7sXy,5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,cEzs5gEGN,4.0,0.0,1.0,0.0,,,,recorder recordings smart xfaiyx storage cloud support transcription directly files,
vhTHDT-,cF-JKaEv_,5.0,0.0,0.0,0.0,,,,,
ve33QLn,cF-Nvrqq9,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cF5ICoT7u,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cF5KSYMQ6,4.0,0.0,1.0,0.0,,,,recorder recordings smart xfaiyx storage cloud support transcription directly files,
vhTHDT-,cF6Lav-gr,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cFAYar4FF,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cFBvhxL3L,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cFEcMYEXW,5.0,0.0,0.0,0.0,,,,,
vJUEX3u,cFHz502UO,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cFImSty4w,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cFJ9BNwjQ,4.0,0.0,1.0,0.0,,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
v8TdcdK,cFQriwc2N,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cFTpXkoCs,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cFU73gkc1,3.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,price nt euro teuer high bit preis gut design parece,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vUt-uCX,cFcw9FCPO,5.0,0.0,0.0,0.0,,,,,
vQjtjf2,cFdM-nHA7,4.0,0.0,1.0,0.0,,,,warranty battery internet device phone offline long work connection mobile,
vB3iY9I,cFmuodEWF,5.0,0.0,0.0,0.0,,,,,
vr9Mebt,cFnH5skMi,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vmCnKGQ,cFnky3_5r,2.0,0.0,0.0,1.0,,phone app battery device life buy longer design nt apps,,,app design device sleek compact interface easier version screen larger
v8TdcdK,cFq_GYD_W,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cFsCYmBnN,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cFx6q7GIs,5.0,0.0,0.0,0.0,,,,,
vJUEX3u,cFxN6Ugvq,3.0,1.0,0.0,1.0,device buy great recorder cool love compact nice design battery,phone app battery device life buy longer design nt apps,trip battery perfect travel love life design trips device 🥰,,battery life longer trips lasted long design great sleek day
vr9Mebt,cFxoVmBH8,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cG-AKg4z1,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
vhTHDT-,cG1-MrW7L,5.0,0.0,0.0,0.0,,,,,
vr9Mebt,cG4wRA6zt,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cGAfDdL4C,4.0,0.0,1.0,0.0,,,,price buy work app features part kosztuje gdzie nt cost,
vbesCCb,cGGTFNarH,5.0,0.0,0.0,0.0,,,,,
v9edfKB,cGHZsHk_3,2.0,0.0,0.0,1.0,,翻訳 機 少し 機能 音声 精度 使っ もっと 改善 便利,,,翻訳 機 少し もっと たら 機能 いい 音声 改善 もう
vJUEX3u,cGMEGswfN,5.0,0.0,0.0,0.0,,,,,
vb-WyHa,cGPVD3rPS,4.0,0.0,0.0,0.0,,,,,
vbesCCb,cGSBVboGX,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vQjtjf2,cGSHTKhX6,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cGVjME1q4,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cGasRo0CA,5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,cGdkig1zI,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vB3iY9I,cGdpXzNEf,5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,cGfEzOGxp,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
vr9Mebt,cGjUTQ-7H,4.0,1.0,1.0,0.0,,,xfaiyx translator smart super trip offline support helpful conversations travel,xfaiyx translator smart offline super support helpful wäre languages czy,
v3T6mPl,cGkpZ8F9M,4.0,0.0,0.0,0.0,,,,,
v4g6avX,cGkxrdr5N,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vWN5LPe,cGuY7TWcQ,5.0,0.0,0.0,0.0,,,,,
vb-WyHa,cH36m28cc,4.0,0.0,0.0,0.0,,,,,
v8TdcdK,cH52nG9Aa,5.0,0.0,0.0,0.0,,,,,
vWN5LPe,cH5SShwGZ,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vWN5LPe,cH6C_6Whq,5.0,0.0,0.0,0.0,,,,,
vb-WyHa,cH6o1HFHB,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cHCdguLqR,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,cHDnZl3xE,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cHMwna78o,5.0,0.0,0.0,0.0,,,,,
vTdqmte,cHPfdmaJF,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cHPyMABm1,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cHQsgBgVP,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cHU9Yf2Qx,4.0,0.0,1.0,0.0,,,,recorder recordings smart xfaiyx storage cloud support transcription directly files,
vhTHDT-,cHbf7ub3Z,4.0,0.0,1.0,0.0,,,,warranty battery internet device phone offline long work connection mobile,
vmCnKGQ,cHbhMy4Z6,1.0,0.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,,,
vr9Mebt,cHcAjtBWM,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vhTHDT-,cHjJonSAp,5.0,0.0,0.0,0.0,,,,,
viVgLsZ,cHmG5RPcO,2.0,0.0,1.0,0.0,,languages translations language nt hope internet struggled translator great feature,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vhTHDT-,cHmU8gOzM,3.0,0.0,0.0,1.0,translator love languages language amazing translation great transcription feature translate,languages translations language nt hope internet struggled translator great feature,,,languages feature hope translation translator add great love make speed
v8TdcdK,cHmlDhxrI,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,cHnLoHkAy,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cHpVva-39,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cHvqVnhSO,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cHzPhYql-,4.0,0.0,0.0,0.0,,,,,
vr9Mebt,cHzUyvtyx,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
v1hWN0s,cI1NaWu5K,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
vhTHDT-,cI3h9-76K,5.0,0.0,0.0,0.0,,,,,
ve33QLn,cI43M_Q85,4.0,0.0,1.0,0.0,,,,price buy work app features part kosztuje gdzie nt cost,
v8TdcdK,cI45upuh_,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cI67ku-jr,3.0,1.0,0.0,1.0,xfaiyx smart translator recorder great perfect compact amazing love design,xfaiyx smart translator recorder translators design great battery jest price,recorder smart xfaiyx recording audio interviews perfect great battery quality,,recorder smart xfaiyx recordings storage cloud directly feature transcription app
v8TdcdK,cI6X3S0-0,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cI7QY3JpX,5.0,0.0,0.0,0.0,,,,,
v4g6avX,cI8Yuewb5,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
viVgLsZ,cI9UNMMy3,4.0,0.0,1.0,0.0,,,,xfaiyx translator smart offline super support helpful wäre languages czy,
vUt-uCX,cIDXf7JbN,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cIHICl4Bm,5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,cIMeqFEd0,4.0,0.0,1.0,0.0,,,,noisy environments noise voice recognition device audio recording mp make,
v9edfKB,cIPuW2oyw,1.0,1.0,0.0,0.0,翻訳 機 번역기 そう 人 便利 少し 旅行 良い 👍,,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,
vbesCCb,cIVcsNmwP,4.0,0.0,1.0,0.0,,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
vmCnKGQ,cIYaTnT3O,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
v1hWN0s,cIcfEjc2q,2.0,0.0,0.0,1.0,,phone app battery device life buy longer design nt apps,,,recorder smart xfaiyx recordings storage cloud directly feature transcription app
v8TdcdK,cIfLb63ih,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cIg5LAMZb,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cIiJ29byl,5.0,0.0,0.0,0.0,,,,,
v9edfKB,cIoR1Ho8Q,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cIs0Ky8qm,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cIt8cU3Co,5.0,0.0,0.0,0.0,,,,,
vr9Mebt,cIvcfUQRA,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cIyAihrCj,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cIyqRlPeK,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cIyyKOzUy,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cIzilRhVJ,5.0,0.0,0.0,0.0,,,,,
vpOtjW1,cJ5iVD0Oz,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,xfaiyx translator smart super trip offline support helpful conversations travel,,
vpOtjW1,cJ8boCH7m,5.0,0.0,0.0,0.0,,,,,
vTdqmte,cJ9lni7l8,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cJBWKfLoi,4.0,0.0,1.0,0.0,,,,recorder recordings smart xfaiyx storage cloud support transcription directly files,
v8TdcdK,cJExz0vge,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cJFg_Fdjl,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cJJANZyWG,5.0,0.0,0.0,0.0,,,,,
vJUEX3u,cJNH6HdDw,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cJTBk1OkN,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cJTLMtA32,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cJWUFJ_cb,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cJWdrjT9q,5.0,0.0,0.0,0.0,,,,,
v9edfKB,cJZmG9jCa,2.0,0.0,1.0,0.0,,xfaiyx smart translator recorder translators design great battery jest price,,xfaiyx translator smart offline super support helpful wäre languages czy,
vJUEX3u,cJe83HNsB,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cJeRlVIzP,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cJj-cNnCQ,5.0,0.0,0.0,0.0,,,,,
v4g6avX,cJlSL-iy0,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
v1hWN0s,cJmkuLdpG,4.0,0.0,0.0,0.0,,,,,
vB3iY9I,cJndh3qo3,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cJoqWAIze,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cJp5zbeny,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cJt4IW8vr,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
vB3iY9I,cJupqSyfO,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cJvb7v4RV,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cJx6ceQNu,2.0,0.0,0.0,0.0,,price nt euro teuer high bit preis gut design parece,,,
v8TdcdK,cK-CxrB5A,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cK-zFeJIY,3.0,0.0,0.0,1.0,xfaiyx smart translator recorder great perfect compact amazing love design,xfaiyx smart translator recorder translators design great battery jest price,,,xfaiyx translator smart translators hope wäre improve może battery feature
vhTHDT-,cK4bTD2r7,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cK5B5rZfj,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cK9y8ktH8,4.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cKCKVBFFL,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cKFwEf3d1,3.0,0.0,0.0,1.0,device buy great recorder cool love compact nice design battery,price nt euro teuer high bit preis gut design parece,,,app design device sleek compact interface easier version screen larger
vhTHDT-,cKGva9JaY,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cKJJZbCMz,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
v8TdcdK,cKKyn2gla,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cKMMiQkKb,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cKMaWUWJ_,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cKOdI-J-i,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cKWE_y878,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cKXUOQiCh,4.0,0.0,0.0,0.0,,,,,
vhTHDT-,cKZDoOBV_,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cKedtxci8,5.0,0.0,0.0,0.0,,,,,
ve33QLn,cKgVKN3lN,3.0,1.0,0.0,1.0,trip abroad travel perfect trips super love europe viaje traveling,languages translations language nt hope internet struggled translator great feature,翻訳 旅行 人 機 使っ 中 外国 まし translator そう,,languages feature hope translation translator add great love make speed
vB3iY9I,cKkFR2zQI,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cKoJKwR_C,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cKrTE6UXL,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cKvEmIMsW,1.0,1.0,0.0,0.0,xfaiyx smart translator recorder great perfect compact amazing love design,,recorder smart xfaiyx recording audio interviews perfect great battery quality,,
v8TdcdK,cKwwYAVvi,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cKzcbQSuW,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cKzjDt0Ta,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cL-2NmKxx,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cL772BDrJ,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cLBcXdJi3,5.0,0.0,0.0,0.0,,,,,
vTdqmte,cLCpETjf5,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cLGeAFj9h,5.0,0.0,0.0,0.0,,,,,
ve33QLn,cLHZ61xNh,1.0,1.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,meetings work lectures business perfect transcription language great translator nt,,
vWN5LPe,cLM9Raiew,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,cLSH9dz33,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cLTKbw52G,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cLV3uYLux,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,cLb1JQVPe,1.0,1.0,0.0,0.0,device buy great recorder cool love compact nice design battery,,meetings work lectures business perfect transcription language great translator nt,,
v8TdcdK,cLb59e2hj,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cLc-1y4LI,5.0,0.0,0.0,0.0,,,,,
viVgLsZ,cLe1o6t8V,2.0,0.0,1.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,translator translation google translate 翻訳 übersetzer offline translations support buy,
vUt-uCX,cLfg_eoeX,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cLgctWhhz,5.0,0.0,0.0,0.0,,,,,
vTdqmte,cLj5WbdeQ,3.0,1.0,0.0,1.0,xfaiyx smart translator recorder great perfect compact amazing love design,xfaiyx smart translator recorder translators design great battery jest price,xfaiyx translator smart super trip offline support helpful conversations travel,,xfaiyx translator smart translators hope wäre improve może battery feature
v8TdcdK,cLmd-V-Ke,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cLqejwu-4,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cLrrlTh6a,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,cLvBnvJXs,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cLwH-_Zn9,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cLyFYR3Q2,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cM3L5Tu_x,1.0,1.0,0.0,0.0,trip abroad travel perfect trips super love europe viaje traveling,,trip battery perfect travel love life design trips device 🥰,,
viVgLsZ,cM3UlWwEB,4.0,0.0,1.0,0.0,,,,slang phrases informal accurately translate jaka cena 翻訳 übersetzen handle,
ve33QLn,cM4oudXsc,4.0,0.0,1.0,0.0,,,,warranty battery internet device phone offline long work connection mobile,
vhTHDT-,cM5V-ddxW,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cMEDV7E8e,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cMHRcHqj3,5.0,0.0,0.0,0.0,,,,,
viVgLsZ,cMIVUQd2q,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cMMSYWzS0,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cMPqG89Z2,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cMRSZ_DF6,5.0,0.0,0.0,0.0,,,,,
vWN5LPe,cMTraAxDw,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cMY7Vqgqb,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cMdrNQchv,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cMhZkQv5D,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cMjFBs84E,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cMnLqCR1H,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cMvC5m6jk,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cMwC4JJzc,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cMzhgvzp5,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cN-K7sUI6,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cN02QEJnq,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,cN0iBEt-q,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cN5JvGdns,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cNC-OAbzn,2.0,0.0,0.0,0.0,,google translate translator phone übersetzer translation free 😂 app handy,,,
vB3iY9I,cNC74uugU,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cNCpb2byr,4.0,0.0,1.0,0.0,,,,languages support translate multiple regional language dialects sprachen standard nt,
v8TdcdK,cNDPKuo4N,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cNF4Ql6Nu,1.0,0.0,0.0,0.0,translator love languages language amazing translation great transcription feature translate,,,,
v1hWN0s,cNIw3bfy5,4.0,0.0,0.0,0.0,,,,,
v8TdcdK,cNKVsuivG,4.0,0.0,0.0,0.0,,,,,
vUt-uCX,cNM6Ff1TV,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cNPGWVQYd,4.0,0.0,0.0,0.0,,,,,
v8TdcdK,cNPSe7TWa,2.0,1.0,0.0,0.0,,audio quality noisy environments nt voice clear feature recording noise,meetings work lectures business perfect transcription language great translator nt,,
vB3iY9I,cNV4zbVQx,5.0,0.0,0.0,0.0,,,,,
vWN5LPe,cNXHV_CjZ,4.0,1.0,1.0,0.0,,,xfaiyx translator smart super trip offline support helpful conversations travel,xfaiyx translator smart offline super support helpful wäre languages czy,
v8TdcdK,cNZ4ECPas,5.0,0.0,0.0,0.0,,,,,
