video_id,comment_id,comment_text,sentiment_category,user_scenario,user_question,user_suggestion,positive_cluster_theme,negative_cluster_theme,scenario_cluster_theme,question_cluster_theme,suggestion_cluster_theme
vhTHDT-,c6HPjWqYw,haha the part when they said niros there carries there aAhhHHH,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c6JNG38Z_,I hope you break up,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,c6LdTqGWB,这个型我喜欢 smiling face with hearts,1.0,0.0,0.0,0.0,,,,,
vB3iY9I,c6QrEMSf1,Coffee dude gonna lose big time this time!,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,c6RrnIz71,화면이 흔들려서 멀미 나갰네요.,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,c6V1SZcdK,I want one or three where can I buy,1.0,0.0,1.0,0.0,,,,,
viVgLsZ,c6bILVrnF,"Ich habe den Xfaiyx Translator bei einem internationalen Fußballspiel genutzt, um mit Fans aus anderen Ländern zu kommunizieren. Echt cool!",1.0,1.0,0.0,0.0,,,,,
vhTHDT-,c6bLAvi2i,can I get a ohhyeaaaa,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,c6g-SeOev,Next level tech! Voice recorders just got a whole lot smarter,1.0,0.0,0.0,0.0,,,,,
vB3iY9I,c6g6ccAFM,"According to Coffee there’s still a lot of missing money..If that’s the case I think Logan has an unnamed person who the missing money to split with Logan. And since Logan never sold his coin, Logan looks innocent. Logan knew what was going to happen plus he took all credit for the coin. Apparently he developed and put in his own money and then used his fame to lure investors.",5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,c6gjvxZzp,Can you share recordings directly to social media platforms?,4.0,0.0,1.0,0.0,,,,,
vmCnKGQ,c6kDHS5uu,How's the battery life on this device?,4.0,0.0,1.0,0.0,,,,,
vB3iY9I,c6u2ntX9E,"Logan just released a reply to a reaction of his Lunchly partner KSI where he clearly shows he is riding the hate wave, and that it basically is his business plan now. This vid completly destroys this lawsuit. If you profit from hate, then you can't be armed by defamation.",5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c6u3Ju8jK,Why do people say allegedly when stuff was said on camera,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,c6xw4p7Jy,메리 툭툭~~,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,c6zinHSXm,"The concept is nice, but I wish it had Bluetooth connectivity for easier file transfers.",3.0,0.0,0.0,1.0,,,,,
vmCnKGQ,c716RSaVX,How long does it take to fully charge the device?,4.0,0.0,1.0,0.0,,,,,
vb-WyHa,c71gEZ8-f,Perfect for students studying abroad! rocket,1.0,1.0,0.0,0.0,,,,,
v1hWN0s,c71wl4DrC,Chatgpt does that,4.0,0.0,0.0,0.0,,,,,
vUt-uCX,c73UMFSC5,Smallest Ronaldo fan,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c7DdUfzvg,Bros are cooked,5.0,0.0,0.0,0.0,,,,,
vmCnKGQ,c7HHS9-Tk,The voice-to-text feature looks really handy. Saves a lot of time transcribing.,1.0,0.0,0.0,0.0,,,,,
vB3iY9I,c7O02zH74,"Last I heard, Coffeezilla got bamboozled by his insurance and is not covered for the defamation lawsuit. I hope all the YouTubers that are making money from this story, use it to help Coffeezilla.",5.0,0.0,0.0,0.0,,,,,
vWN5LPe,c7OeWSgp9,Iam arabic following you from iraq,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,c7QJohfsa,so smart,1.0,0.0,0.0,0.0,,,,,
v8TdcdK,c7XNKTS9X,face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vWN5LPe,c7ZImyo9N,Oh he’s from Egypt I am from Saudi Arabia and I speak Arabic too so I can’t so I can tell that he’s from Egypt because speaks Egyptian Arabic.,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c7_Zc6sFU,Bro why the cat like dying face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c7aXx-1ZW,Best way to promote app face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vbesCCb,c7gfyIIwl,"Warum sollte ich 369€ ausgeben, wenn mein Smartphone das gleiche kann? Finde ich überflüssig.",2.0,0.0,0.0,0.0,,,,,
v8TdcdK,c7kRJrWxG,Slay girl red heart red heart,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c7r2jQFDr,I'm here for one thing only: what is the name of the black cutie on the couch?,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c7zoDDJBx,Logan Paul is really scummy. I genuinely do not see the appeal of him,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c816K2SK3,Nobody is talking about Apnavi's walk? Like she walked like a model exploding head,5.0,0.0,0.0,0.0,,,,,
vbesCCb,c81e2DV_8,läuft offensichtlich auch nur Android drauf,4.0,0.0,0.0,0.0,,,,,
vTdqmte,c83fRxE9p,"Enjoying this series! What a bummer being stuck in the cold. I have been watching on and off for years, love the quality of the content. Maybe time to rethink the vintage Komi and get something more reliable?",5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c85EahXw6,"""Abhi batati hun respect"" loudly crying face loudly crying face",5.0,0.0,0.0,0.0,,,,,
vhTHDT-,c89VAsMjt,Thats the reason why they r besties also carrie i love your accent when you talk english smiling face with heart-eyes,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,c8A5lbsaA,이 통역기가 오프라인에서도 작동하나요? 인터넷 연결 없이 사용할 수 있는지 궁금합니다.,4.0,0.0,1.0,0.0,,,,,
v1hWN0s,c8DfsfRGV,Crazy pricing,2.0,0.0,0.0,0.0,,,,,
vhTHDT-,c8GU_TtR2,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,c8HcS4dPb,중간에 선전 을 왜 해,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c8PL0zU3a,"It's so surreal that this is a serious legal discussion about very real and important frauds and lawsuits, but it's also about digital monopoly money called ""dink doink"" and a game about selling links to jpegs of fake animals being sold by a guy who's famous for being a fake wrestler. What the actual hell has the world come to?",5.0,0.0,0.0,0.0,,,,,
v9edfKB,c8VsRSBMh,Danke,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c8Xe6zdN6,"NGL, dishonest scheme for the purpose of taking money from other people sounds like 90% of capitalism.",5.0,0.0,0.0,0.0,,,,,
vWN5LPe,c8Xtszwt0,Does the Xfaiyx Smart Translator require Wi-Fi for all its functions? This would be important for traveling abroad.,4.0,1.0,1.0,0.0,,,,,
vKlzOiZ,c8_-PTipC,캐럿맨님의 성격과 마인드 너무 제가 닮고샆은 부분이 정말 많네요 정말 멋지십니다. 실제로 뵌적은 없지만 너무 멋지고 닮고 싶네요 항상 응원 허겠습니다.,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c8eyzgaGB,"“ Niro is there , Carrie is there “ got me laughing down the stairs face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy . I liked my own comment because nobody else wanted to crying face crying face",5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c8lLUleKw,The Xfaiyx Smart Recorder is overpriced for what it offers. There are better options available at a lower price point.,2.0,0.0,0.0,0.0,,,,,
v8TdcdK,c8n7zYgS0,Carrie is the queen of scary pranks hahaha face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c8oUhsy49,IS THAT AWEESHA??,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c8qDn7aF1,slay carrie,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c8uUWrAt5,Nick be like: oh sh,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,c8v7hHI7E,Unc short short weary face,5.0,0.0,0.0,0.0,,,,,
v4g6avX,c8vddeY4C,flexed biceps,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c8x3YhUrp,"You have such a soothing voice relieved face amazing and interesting content too ,new subscriber here",5.0,0.0,0.0,0.0,,,,,
ve33QLn,c8xQHG0FJ,El precio me parece excesivo para lo que ofrece. Hay opciones más baratas.,2.0,0.0,0.0,0.0,,,,,
v8TdcdK,c8ya0qIVx,"""Carrie is there"" Nick dead skull skull",5.0,0.0,0.0,0.0,,,,,
vbesCCb,c91Iz_f2I,kostet ?,4.0,0.0,1.0,0.0,,,,,
vJUEX3u,c91xrMlCL,The German is always on time it’s important they get annoyed and they will let you know really quick,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c945Mx6-0,Nick and Carrie are sooooooooooooooooooooooooooooo ooooooooooooooooooooooooooooo romantic red heart red heart red heart red heart sparkling heart raising hands,5.0,0.0,0.0,0.0,,,,,
vbesCCb,c9BUYaiEl,400 Euro dein ernst face with tears of joy,2.0,0.0,0.0,0.0,,,,,
vB3iY9I,c9BfPTtnO,Discovery would be fun,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c9EH5HlDB,really good research wow,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,c9FglAX42,Lol,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c9GYOA4CL,2 simple to questions to determine if it was a scam - 1. did the people ever get what they paid for & 2. if not everyone get a refund. no denying - it was clearly a scam which makes the person running it a scammer,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,c9K0Znfry,i love this funny couple red heart grinning squinting face,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c9L8v1zsV,Love how your dog is living his best life in the background for most of the video face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vb-WyHa,c9LE92EBO,I used it during my trip to Japan and it worked flawlessly! beaming face with smiling eyes,1.0,1.0,0.0,0.0,,,,,
vB3iY9I,c9RFKhs1t,"There is no such thing like a Junk Lawsuit. This one has three reasons. At least. First: To scare Coffeezilla and make him renounce his claims. Second: To scare others away from reporting about a possible scam when they don't have the financial resources to stand through a lawsuit. Third: To look good for people who invest or have invested into the...project. People, especially fans of an influencer, tend to believe their ""hero"". With that lawsuit alone he can make more money as he appears legitimate.",5.0,0.0,0.0,0.0,,,,,
v1hWN0s,c9SZZaGQk,but does it play mp3,4.0,0.0,1.0,0.0,,,,,
vJUEX3u,c9WGtB-Yh,smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,c9WuDoEIV,fire fire fire,5.0,0.0,0.0,0.0,,,,,
vr9Mebt,c9XJxEULY,I love you from Algeria Algeria,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,c9YuWCGGd,clear audio sounded not that clear....,2.0,0.0,0.0,0.0,,,,,
v8TdcdK,c9Zk0G80a,I don't know why Nick looks like Naitik from ye rishta kya kehlata hai grinning face with sweat,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,c9j5lwCx6,Also possible in german?,4.0,0.0,1.0,0.0,,,,,
v8TdcdK,c9nf4E77-,Khatam finish,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,c9teHPi6L,"Parasites living off of LP: ""Hell yeah bro, sue that dude!! You're the man, Logan!"" face blowing a kiss face blowing a kiss face blowing a kiss",5.0,0.0,0.0,0.0,,,,,
vhTHDT-,c9vz2FmgU,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,c9yRU4mlH,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,c9zUAxF3W,How tall are you soft hair loudly crying face ?,5.0,0.0,0.0,0.0,,,,,
vpOtjW1,cA-E-nTJ6,Thanks Priyanka! It was a wonderfull information,5.0,0.0,0.0,0.0,,,,,
v9edfKB,cA5LZccn8,"Ich habe das Gerät getestet, und es funktioniert gut für einfache Übersetzungen. Allerdings wäre eine längere Akkulaufzeit wünschenswert.",3.0,0.0,0.0,1.0,,,,,
v8TdcdK,cA8Y7lAw_,Carrie why do you need to know tho private ?,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cAIXMmkqY,Ever heard of Google translate,4.0,0.0,0.0,0.0,,,,,
vB3iY9I,cAIrh49rs,Imagine filing a Defamation lawsuit against Coffeezilla... only to end up sharing a cell with SBF. face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cARa3mtEd,rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,5.0,0.0,0.0,0.0,,,,,
vbesCCb,cAT3eSWRy,"Das Gerät ist praktisch, aber ich wünsche mir eine längere Akkulaufzeit. Es hält bei mir nur einen Tag durch.",3.0,1.0,0.0,1.0,,,,,
vJUEX3u,cAUWTN51t,Bei uns beiden bin ich es ehr. Die alles vergisst face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cAUzmfnSg,You'd think the fact that everything Coffeezilla said was true might be the most damning thing to the lawsuit,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cAVKfNG1r,Hot potato potato,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cAVwjoLIA,LOL THEY COOKED,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cAW-q62zv,rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cAY9dlDgW,face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cAYnQkoVS,smiling face with hearts smiling face with hearts smiling face with hearts,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cAaECF1kD,face with tears of joy face with tears of joy Carrie and that girl are the boys oooooooohhhhhh,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cAcfUolWa,red heart red heart red heart red heart,5.0,0.0,0.0,0.0,,,,,
v4g6avX,cAepsb3-P,Don’t miss the Xfaiyx Black Friday discounts! smiling face with hearts smiling face with hearts smiling face with hearts,1.0,0.0,0.0,0.0,,,,,
ve33QLn,cAgXBqUeH,face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cAq0D_A9N,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
vWN5LPe,cAq4clfzc,That tent is a bit smaller than I thought it would be. But I like the color. It great to try out something new every day. Could you do a night routine? smiling face with smiling eyes,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cAqEeMkTG,"The 'reputational damage' part may be the biggest battering Logan's ego could ever take when it comes to that part in court. A whole room full of people discussing how he's trash,, has been for years and how his reputation was already in the gutter. I doubt this case will hurt him financially, but it's definitely going to cause some psychic damage.",5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cAtGH1dcI,You look like rose in first red heart,5.0,0.0,0.0,0.0,,,,,
v9edfKB,cAuqGQyV1,"Ich habe den Xfaiyx Übersetzer auf meiner letzten Geschäftsreise benutzt, und er hat mir wirklich geholfen, mit internationalen Kollegen zu kommunizieren.",1.0,1.0,0.0,0.0,,,,,
v8TdcdK,cB5dOHnmG,Nick: Hi! Niro is there . Apanivi(sorry if I spelled it wrongly: WELL CARRIE IS THERE ! !!!! *slipper,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cB5l26s13,Hahahahaha don ever lie to your partner,5.0,0.0,0.0,0.0,,,,,
vr9Mebt,cB6MKqF6i,Tengkyu... My English is not fluent fluent banget,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cBIBsAH8j,"Really cool analysis, thanks!",5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cBJpdft8e,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cBKlgc1b4,"I tried using it in a crowded café, and the noise reduction worked perfectly. Highly recommend!",1.0,1.0,0.0,0.0,,,,,
v8TdcdK,cBMXP6Ifp,Je whamt respect not somthing els,5.0,0.0,0.0,0.0,,,,,
vUt-uCX,cBMw6BNWU,Do you still sit on pads at the barber?,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cBPSXPZFS,face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cBPt8Box5,Can it do on the spot translations? I don’t speak Spanish but a lot of my coworkers do.,4.0,1.0,1.0,0.0,,,,,
v9edfKB,cBQoUdsf-,"Ich wollte mir einen Translator bei AliExpress bestellen, aber der Xfaiyx scheint hochwertiger zu sein. Ist der Preis gerechtfertigt?",4.0,0.0,1.0,0.0,,,,,
vhTHDT-,cBVuOXoM-,"EXPOSED AND CAUGHT IN 4K. MINUS 10,000 AURA loudly crying face",5.0,0.0,0.0,0.0,,,,,
vbesCCb,cBXdyTLeJ,Kann man damit auch Dialekte übersetzen oder nur Standardsprachen?,4.0,0.0,1.0,0.0,,,,,
vB3iY9I,cBis5i-Xz,A little side issue: Coffezilla says his frivilous lawsuit insurance company is refusing to pay.,5.0,0.0,0.0,0.0,,,,,
vQjtjf2,cBs-9uRca,"No lo recomendaría, parece que aún está en una etapa inicial de desarrollo.",2.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cBxQShFuC,대한민국도 망해가는중,5.0,0.0,0.0,0.0,,,,,
vpOtjW1,cBzOUAa0R,"You should reach to those person who already had JSV job seeker visa and language, still getting rejection of work permit by German govt , there are lot of ground reality which no youtuber tells to public, I know many people who came on JSv and don't find any job just they wasted money , here govt is making fool of middle class person asking for blocked account for 1 year that for 12 lakh for opportunity card and many things I have already faced all that",5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cC3f8XpI5,If i was ther with the boys we are standing up for our selves im not letting them scare them skull,5.0,0.0,0.0,0.0,,,,,
vWN5LPe,cC66BHM2E,Does the Xfaiyx Smart Translator come with a warranty? I’d like to know before purchasing.,4.0,0.0,1.0,0.0,,,,,
v8TdcdK,cC75KAcqu,nice idea to hear language to give them a lesson i will also try this,1.0,1.0,0.0,0.0,,,,,
v8TdcdK,cC8w8wt2F,"Nick knows what kind of girlfriend he has as he told his friend 'that Carrie is coming"" by tapping him face with tears of joy face with tears of joy",5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCBO91GsV,Why did you delete yesterday's video,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cCDabspAa,Logan is the type that hate checks and balances and quality assurance,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCHniSA3p,Nick:N-Niro is there Niro's gf:carrie is there! enraged face Carrie:*takes the most painful weapon* Nick: skull skull skull skull skull and crossbones skull and crossbones skull and crossbones face with crossed-out eyes face with crossed-out eyes face with crossed-out eyes,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCHrLXQfy,face with tears of joy face with tears of joy face with tears of joy face with tears of joy face with tears of joy girls got each other's back,5.0,0.0,0.0,0.0,,,,,
vhTHDT-,cCM4ZixXe,thumbs up thumbs up thumbs up,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cCMMtIXeZ,"This is my comment and like, I loved the video. Xfaiyx is bad. That is all.",2.0,0.0,0.0,0.0,,,,,
vUt-uCX,cCNl1-jPg,Shortie,5.0,0.0,0.0,0.0,,,,,
vB3iY9I,cCOjwHbbD,Coffee just dropped a video today in response finally.,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCUUKIQWc,"The design is sleek, but the screen is too small for older users. Maybe consider a larger display in the next version?",3.0,0.0,0.0,1.0,,,,,
v8TdcdK,cCWpCNk60,RIP Nick,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCXKPYQP8,Moye Moye face with tears of joy red heart red heart red heart face with tears of joy face with tears of joy face with tears of joy face with tears of joy,5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cCYKiJE4H,Phones can do that too. Next,2.0,0.0,0.0,0.0,,,,,
vb-WyHa,cCZ1muheM,This would be so useful for business meetings with international clients!,1.0,1.0,0.0,0.0,,,,,
vmCnKGQ,cCZmRO72g,Smart recorder—smart choice!,1.0,0.0,0.0,0.0,,,,,
vB3iY9I,cCd1ecL1e,"Another channel pointed out that ""scam"" is a colloquial not a legal term so proving that something is or isn't a scam is not straight forward",5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCfwzOvcr,OMG,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cCgp3E-OK,솔로크리스마스에 유튜브를 몇번이나 들어온건지 ᄒᄒ 영상 감사합니다.,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCnYu2Frw,Broo what's his skincare routine grinning face with sweat,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCsDnmJ2H,red heart red heart red heart,5.0,0.0,0.0,0.0,,,,,
v3T6mPl,cCstSmyWN,"Does it make phone calls, ????????",4.0,0.0,1.0,0.0,,,,,
vKlzOiZ,cCw3iRur3,변비약 안뇽 ~ 메리이번생은 글럿어 마스 ~ love-you gesture love-you gesture,5.0,0.0,0.0,0.0,,,,,
v8TdcdK,cCxaswGYY,I didnt like cause i lovee it,1.0,0.0,0.0,0.0,,,,,
vB3iY9I,cCxy0Kb7L,"Leadership are responsible for their employee/followers actions. Even if he was sideswiped by the people he hired... HE heired them. He managed them. He gave them the ability to do what they did. Second part, do I think he's not in some way aware of his scams are scams.... not in the slightest. I believe he specifically hired criminals to do shady things, got scammed and decided to play victim.",5.0,0.0,0.0,0.0,,,,,
v1hWN0s,cCyWiQZ29,Nice,5.0,0.0,0.0,0.0,,,,,
vKlzOiZ,cD9qCc3iV,화이팅,5.0,0.0,0.0,0.0,,,,,
vJUEX3u,cDFinvjHG,"Ich habe den Xfaiyx meinem Vater geschenkt, und er nutzt ihn jetzt, um seine täglichen Aufgaben zu organisieren. Er ist sehr zufrieden! smiling face with smiling eyes",1.0,1.0,0.0,0.0,,,,,
